food_id,food_name,category,ingredient_order,ingredient_name,ingredient_type,reason_if_unhealthy,health_concern_tag,ingredient_note
1085,YumBasket Caramel Pudding Cup,Desserts,2,Stabilizers,Neutral,,,Used to maintain texture.
1085,YumBasket Caramel Pudding Cup,Desserts,3,Cream,Unhealthy,Can increase saturated fat load.,Saturated fat,
1085,YumBasket Caramel Pudding Cup,Desserts,4,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
1085,YumBasket Caramel Pudding Cup,Desserts,5,Cocoa Powder,Neutral,,,Used for flavor.
1086,MunchMate Salted Chocolate Dessert Lite,Desserts,1,Milk Solids,Healthy,,,Provide protein and calcium.
1086,MunchMate Salted Chocolate Dessert Lite,Desserts,2,Cocoa Powder,Neutral,,,Used for flavor.
1086,MunchMate Salted Chocolate Dessert Lite,Desserts,3,Stabilizers,Neutral,,,Used to maintain texture.
1086,MunchMate Salted Chocolate Dessert Lite,Desserts,4,Cream,Unhealthy,Can increase saturated fat load.,Saturated fat,
1086,MunchMate Salted Chocolate Dessert Lite,Desserts,5,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
1086,MunchMate Salted Chocolate Dessert Lite,Desserts,6,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1087,YumBasket Classic Custard Cup Plus,Desserts,1,Stabilizers,Neutral,,,Used to maintain texture.
1087,YumBasket Classic Custard Cup Plus,Desserts,2,Cocoa Powder,Neutral,,,Used for flavor.
1087,YumBasket Classic Custard Cup Plus,Desserts,3,Cream,Unhealthy,Can increase saturated fat load.,Saturated fat,
1087,YumBasket Classic Custard Cup Plus,Desserts,4,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1087,YumBasket Classic Custard Cup Plus,Desserts,5,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
1088,ZestyBowl Spicy Chocolate Dessert Treat,Desserts,1,Cream,Unhealthy,Can increase saturated fat load.,Saturated fat,
1088,ZestyBowl Spicy Chocolate Dessert Treat,Desserts,2,Cocoa Powder,Neutral,,,Used for flavor.
1088,ZestyBowl Spicy Chocolate Dessert Treat,Desserts,3,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1088,ZestyBowl Spicy Chocolate Dessert Treat,Desserts,4,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
1088,ZestyBowl Spicy Chocolate Dessert Treat,Desserts,5,Milk Solids,Healthy,,,Provide protein and calcium.
1089,CrispyCo Strawberry Ice Cream Classic,Desserts,1,Milk Solids,Healthy,,,Provide protein and calcium.
1089,CrispyCo Strawberry Ice Cream Classic,Desserts,2,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
1089,CrispyCo Strawberry Ice Cream Classic,Desserts,3,Stabilizers,Neutral,,,Used to maintain texture.
1089,CrispyCo Strawberry Ice Cream Classic,Desserts,4,Cream,Unhealthy,Can increase saturated fat load.,Saturated fat,
1089,CrispyCo Strawberry Ice Cream Classic,Desserts,5,Cocoa Powder,Neutral,,,Used for flavor.
1089,CrispyCo Strawberry Ice Cream Classic,Desserts,6,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1090,DailyCrave Mixed Fruit Custard Cup Max,Desserts,1,Stabilizers,Neutral,,,Used to maintain texture.
1090,DailyCrave Mixed Fruit Custard Cup Max,Desserts,2,Cream,Unhealthy,Can increase saturated fat load.,Saturated fat,
1090,DailyCrave Mixed Fruit Custard Cup Max,Desserts,3,Cocoa Powder,Neutral,,,Used for flavor.
1090,DailyCrave Mixed Fruit Custard Cup Max,Desserts,4,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1090,DailyCrave Mixed Fruit Custard Cup Max,Desserts,5,Milk Solids,Healthy,,,Provide protein and calcium.
1090,DailyCrave Mixed Fruit Custard Cup Max,Desserts,6,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
1091,FunFoods Chilli Lime Ice Cream Bar Bites,Desserts,1,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1091,FunFoods Chilli Lime Ice Cream Bar Bites,Desserts,2,Milk Solids,Healthy,,,Provide protein and calcium.
1091,FunFoods Chilli Lime Ice Cream Bar Bites,Desserts,3,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
1091,FunFoods Chilli Lime Ice Cream Bar Bites,Desserts,4,Cocoa Powder,Neutral,,,Used for flavor.
1091,FunFoods Chilli Lime Ice Cream Bar Bites,Desserts,5,Cream,Unhealthy,Can increase saturated fat load.,Saturated fat,
1091,FunFoods Chilli Lime Ice Cream Bar Bites,Desserts,6,Stabilizers,Neutral,,,Used to maintain texture.
1091,FunFoods Chilli Lime Ice Cream Bar Bites,Desserts,7,Starch Syrup,Unhealthy,Refined sweetening ingredient with low satiety.,High sugar,
1091,FunFoods Chilli Lime Ice Cream Bar Bites,Desserts,8,High Fructose Corn Syrup,Unhealthy,Highly processed sweetener associated with excess sugar intake.,High sugar,
1092,CrispyCo Vanilla Custard Cup Crunch,Desserts,1,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1092,CrispyCo Vanilla Custard Cup Crunch,Desserts,2,Cream,Unhealthy,Can increase saturated fat load.,Saturated fat,
1092,CrispyCo Vanilla Custard Cup Crunch,Desserts,3,Milk Solids,Healthy,,,Provide protein and calcium.
1092,CrispyCo Vanilla Custard Cup Crunch,Desserts,4,Cocoa Powder,Neutral,,,Used for flavor.
1092,CrispyCo Vanilla Custard Cup Crunch,Desserts,5,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
1093,DailyCrave Creamy Pudding Delight,Desserts,1,Stabilizers,Neutral,,,Used to maintain texture.
1093,DailyCrave Creamy Pudding Delight,Desserts,2,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1093,DailyCrave Creamy Pudding Delight,Desserts,3,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
1093,DailyCrave Creamy Pudding Delight,Desserts,4,Milk Solids,Healthy,,,Provide protein and calcium.
1093,DailyCrave Creamy Pudding Delight,Desserts,5,Cream,Unhealthy,Can increase saturated fat load.,Saturated fat,
1094,NutriPick Orange Ice Cream Mix,Desserts,1,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
1094,NutriPick Orange Ice Cream Mix,Desserts,2,Cocoa Powder,Neutral,,,Used for flavor.
1094,NutriPick Orange Ice Cream Mix,Desserts,3,Stabilizers,Neutral,,,Used to maintain texture.
1094,NutriPick Orange Ice Cream Mix,Desserts,4,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1094,NutriPick Orange Ice Cream Mix,Desserts,5,Milk Solids,Healthy,,,Provide protein and calcium.
1094,NutriPick Orange Ice Cream Mix,Desserts,6,Cream,Unhealthy,Can increase saturated fat load.,Saturated fat,
1094,NutriPick Orange Ice Cream Mix,Desserts,7,Glucose Syrup,Unhealthy,Rapidly absorbed sugar source that may raise blood sugar quickly.,High glycemic load,
1094,NutriPick Orange Ice Cream Mix,Desserts,8,Citric Acid,Neutral,,,Common acidity regulator.
1095,PureSip Herb Chocolate Dessert Cup,Desserts,1,Milk Solids,Healthy,,,Provide protein and calcium.
1095,PureSip Herb Chocolate Dessert Cup,Desserts,2,Cocoa Powder,Neutral,,,Used for flavor.
1095,PureSip Herb Chocolate Dessert Cup,Desserts,3,Stabilizers,Neutral,,,Used to maintain texture.
1095,PureSip Herb Chocolate Dessert Cup,Desserts,4,Cream,Unhealthy,Can increase saturated fat load.,Saturated fat,
1095,PureSip Herb Chocolate Dessert Cup,Desserts,5,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1095,PureSip Herb Chocolate Dessert Cup,Desserts,6,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
1096,PrimePantry Salted Frozen Dessert Lite,Desserts,1,Cream,Unhealthy,Can increase saturated fat load.,Saturated fat,
1096,PrimePantry Salted Frozen Dessert Lite,Desserts,2,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
1096,PrimePantry Salted Frozen Dessert Lite,Desserts,3,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1096,PrimePantry Salted Frozen Dessert Lite,Desserts,4,Cocoa Powder,Neutral,,,Used for flavor.
1096,PrimePantry Salted Frozen Dessert Lite,Desserts,5,Stabilizers,Neutral,,,Used to maintain texture.
1096,PrimePantry Salted Frozen Dessert Lite,Desserts,6,Milk Solids,Healthy,,,Provide protein and calcium.
1096,PrimePantry Salted Frozen Dessert Lite,Desserts,7,Caffeine,Unhealthy,May be unsuitable for children and caffeine-sensitive individuals.,Caffeine sensitivity,
1096,PrimePantry Salted Frozen Dessert Lite,Desserts,8,Citric Acid,Neutral,,,Common acidity regulator.
1097,PrimePantry Chilli Lime Chocolate Dessert Plus,Desserts,1,Milk Solids,Healthy,,,Provide protein and calcium.
1097,PrimePantry Chilli Lime Chocolate Dessert Plus,Desserts,2,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1097,PrimePantry Chilli Lime Chocolate Dessert Plus,Desserts,3,Stabilizers,Neutral,,,Used to maintain texture.
1097,PrimePantry Chilli Lime Chocolate Dessert Plus,Desserts,4,Cream,Unhealthy,Can increase saturated fat load.,Saturated fat,
1097,PrimePantry Chilli Lime Chocolate Dessert Plus,Desserts,5,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
1097,PrimePantry Chilli Lime Chocolate Dessert Plus,Desserts,6,Cocoa Powder,Neutral,,,Used for flavor.
1097,PrimePantry Chilli Lime Chocolate Dessert Plus,Desserts,7,Cashews,Healthy,,,Adds texture and some minerals.
1098,FunFoods Classic Ice Cream Treat,Desserts,1,Cocoa Powder,Neutral,,,Used for flavor.
1098,FunFoods Classic Ice Cream Treat,Desserts,2,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1098,FunFoods Classic Ice Cream Treat,Desserts,3,Cream,Unhealthy,Can increase saturated fat load.,Saturated fat,
1098,FunFoods Classic Ice Cream Treat,Desserts,4,Stabilizers,Neutral,,,Used to maintain texture.
1098,FunFoods Classic Ice Cream Treat,Desserts,5,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
1098,FunFoods Classic Ice Cream Treat,Desserts,6,Milk Solids,Healthy,,,Provide protein and calcium.
1099,FunFoods Chocolate Pudding Classic,Desserts,1,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
1099,FunFoods Chocolate Pudding Classic,Desserts,2,Cream,Unhealthy,Can increase saturated fat load.,Saturated fat,
1099,FunFoods Chocolate Pudding Classic,Desserts,3,Milk Solids,Healthy,,,Provide protein and calcium.
1099,FunFoods Chocolate Pudding Classic,Desserts,4,Cocoa Powder,Neutral,,,Used for flavor.
1099,FunFoods Chocolate Pudding Classic,Desserts,5,Stabilizers,Neutral,,,Used to maintain texture.
1100,DailyCrave Vanilla Chocolate Dessert Max,Desserts,1,Cocoa Powder,Neutral,,,Used for flavor.
1100,DailyCrave Vanilla Chocolate Dessert Max,Desserts,2,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1100,DailyCrave Vanilla Chocolate Dessert Max,Desserts,3,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
1100,DailyCrave Vanilla Chocolate Dessert Max,Desserts,4,Milk Solids,Healthy,,,Provide protein and calcium.
1100,DailyCrave Vanilla Chocolate Dessert Max,Desserts,5,Cream,Unhealthy,Can increase saturated fat load.,Saturated fat,
1101,CrispyCo Creamy Ice Cream Bites,Desserts,1,Milk Solids,Healthy,,,Provide protein and calcium.
1101,CrispyCo Creamy Ice Cream Bites,Desserts,2,Cream,Unhealthy,Can increase saturated fat load.,Saturated fat,
1101,CrispyCo Creamy Ice Cream Bites,Desserts,3,Stabilizers,Neutral,,,Used to maintain texture.
1101,CrispyCo Creamy Ice Cream Bites,Desserts,4,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
1101,CrispyCo Creamy Ice Cream Bites,Desserts,5,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1101,CrispyCo Creamy Ice Cream Bites,Desserts,6,Cocoa Powder,Neutral,,,Used for flavor.
1101,CrispyCo Creamy Ice Cream Bites,Desserts,7,Flavor Enhancers,Unhealthy,Can encourage overconsumption and often raise sodium load.,High sodium/additives,
1101,CrispyCo Creamy Ice Cream Bites,Desserts,8,Emulsifiers,Neutral,,,Used to improve texture.
1101,CrispyCo Creamy Ice Cream Bites,Desserts,9,Water,Neutral,,,Base ingredient.
1102,FunFoods Barbecue Ice Cream Bar Crunch,Desserts,1,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
1102,FunFoods Barbecue Ice Cream Bar Crunch,Desserts,2,Stabilizers,Neutral,,,Used to maintain texture.
1102,FunFoods Barbecue Ice Cream Bar Crunch,Desserts,3,Cream,Unhealthy,Can increase saturated fat load.,Saturated fat,
1102,FunFoods Barbecue Ice Cream Bar Crunch,Desserts,4,Milk Solids,Healthy,,,Provide protein and calcium.
1102,FunFoods Barbecue Ice Cream Bar Crunch,Desserts,5,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1102,FunFoods Barbecue Ice Cream Bar Crunch,Desserts,6,Cocoa Powder,Neutral,,,Used for flavor.
1102,FunFoods Barbecue Ice Cream Bar Crunch,Desserts,7,Raising Agents,Neutral,,,Used in bakery formulations.
1102,FunFoods Barbecue Ice Cream Bar Crunch,Desserts,8,Cultures,Healthy,,,Beneficial in fermented dairy products.
1103,NutriPick Masala Ice Cream Bar Delight,Desserts,1,Cream,Unhealthy,Can increase saturated fat load.,Saturated fat,
1103,NutriPick Masala Ice Cream Bar Delight,Desserts,2,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
1103,NutriPick Masala Ice Cream Bar Delight,Desserts,3,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1103,NutriPick Masala Ice Cream Bar Delight,Desserts,4,Milk Solids,Healthy,,,Provide protein and calcium.
1103,NutriPick Masala Ice Cream Bar Delight,Desserts,5,Cocoa Powder,Neutral,,,Used for flavor.
1103,NutriPick Masala Ice Cream Bar Delight,Desserts,6,Stabilizers,Neutral,,,Used to maintain texture.
1103,NutriPick Masala Ice Cream Bar Delight,Desserts,7,Emulsifiers,Neutral,,,Used to improve texture.
1104,YumBasket Chilli Lime Custard Cup Mix,Desserts,1,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
1104,YumBasket Chilli Lime Custard Cup Mix,Desserts,2,Milk Solids,Healthy,,,Provide protein and calcium.
1104,YumBasket Chilli Lime Custard Cup Mix,Desserts,3,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1104,YumBasket Chilli Lime Custard Cup Mix,Desserts,4,Cream,Unhealthy,Can increase saturated fat load.,Saturated fat,
1104,YumBasket Chilli Lime Custard Cup Mix,Desserts,5,Stabilizers,Neutral,,,Used to maintain texture.
1104,YumBasket Chilli Lime Custard Cup Mix,Desserts,6,Cocoa Powder,Neutral,,,Used for flavor.
1105,MealMint Creamy Ice Cream Cup,Desserts,1,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
1105,MealMint Creamy Ice Cream Cup,Desserts,2,Stabilizers,Neutral,,,Used to maintain texture.
1105,MealMint Creamy Ice Cream Cup,Desserts,3,Cream,Unhealthy,Can increase saturated fat load.,Saturated fat,
1105,MealMint Creamy Ice Cream Cup,Desserts,4,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1105,MealMint Creamy Ice Cream Cup,Desserts,5,Milk Solids,Healthy,,,Provide protein and calcium.
1106,YumBasket Spicy Ice Cream Lite,Desserts,1,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1106,YumBasket Spicy Ice Cream Lite,Desserts,2,Stabilizers,Neutral,,,Used to maintain texture.
1106,YumBasket Spicy Ice Cream Lite,Desserts,3,Milk Solids,Healthy,,,Provide protein and calcium.
1106,YumBasket Spicy Ice Cream Lite,Desserts,4,Cream,Unhealthy,Can increase saturated fat load.,Saturated fat,
1106,YumBasket Spicy Ice Cream Lite,Desserts,5,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
1107,CrispyCo Vanilla Pudding Plus,Desserts,1,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
1107,CrispyCo Vanilla Pudding Plus,Desserts,2,Stabilizers,Neutral,,,Used to maintain texture.
1107,CrispyCo Vanilla Pudding Plus,Desserts,3,Cocoa Powder,Neutral,,,Used for flavor.
1107,CrispyCo Vanilla Pudding Plus,Desserts,4,Milk Solids,Healthy,,,Provide protein and calcium.
1107,CrispyCo Vanilla Pudding Plus,Desserts,5,Cream,Unhealthy,Can increase saturated fat load.,Saturated fat,
1108,PureSip Mixed Fruit Chocolate Dessert Treat,Desserts,1,Stabilizers,Neutral,,,Used to maintain texture.
1108,PureSip Mixed Fruit Chocolate Dessert Treat,Desserts,2,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1108,PureSip Mixed Fruit Chocolate Dessert Treat,Desserts,3,Cream,Unhealthy,Can increase saturated fat load.,Saturated fat,
1108,PureSip Mixed Fruit Chocolate Dessert Treat,Desserts,4,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
